OTU	Size	Taxonomy
Otu0605	28	Bacteria(100);"Proteobacteria"(100);Gammaproteobacteria(100);"Enterobacteriales"(100);Enterobacteriaceae(100);Enterobacteriaceae_unclassified(86);
Otu0606	28	Bacteria(100);OD1(100);OD1_class_incertae_sedis(100);OD1_order_incertae_sedis(100);OD1_family_incertae_sedis(100);OD1_genus_incertae_sedis(100);
Otu0607	28	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu0608	28	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu0609	28	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(72);Bacillales_unclassified(72);Bacillales_unclassified(72);
Otu0610	28	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(68);Bacilli_unclassified(68);Bacilli_unclassified(68);
Otu0611	28	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Megasphaera(100);
Otu0612	28	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu0613	28	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(90);Bacillales_unclassified(61);Bacillales_unclassified(61);
Otu0614	28	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);
Otu0615	27	Bacteria(100);"Nitrospira"(100);"Nitrospira"(100);"Nitrospirales"(100);"Nitrospiraceae"(100);Nitrospira(100);
Otu0616	27	Bacteria(100);"Proteobacteria"(100);Gammaproteobacteria(100);Xanthomonadales(100);Sinobacteraceae(100);Steroidobacter(100);
Otu0617	27	Bacteria(100);"Bacteroidetes"(100);"Sphingobacteria"(100);"Sphingobacteriales"(100);"Cyclobacteriaceae"(100);Algoriphagus(100);
Otu0618	27	Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu0619	27	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(71);Lactobacillales_unclassified(71);Lactobacillales_unclassified(71);
Otu0620	27	Bacteria(100);"Proteobacteria"(100);Gammaproteobacteria(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);
Otu0621	27	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(93);Bacilli_unclassified(93);Bacilli_unclassified(93);
Otu0622	27	Bacteria(100);"Bacteroidetes"(100);"Sphingobacteria"(100);"Sphingobacteriales"(100);Cytophagaceae(100);Dyadobacter(100);
Otu0623	27	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(100);Bacilli_unclassified(100);Bacilli_unclassified(100);
Otu0624	26	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu0625	26	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(58);Bacilli_unclassified(58);Bacilli_unclassified(58);
Otu0626	26	Bacteria(100);"Proteobacteria"(100);Gammaproteobacteria(100);Methylococcales(100);Methylococcaceae(100);Methylococcaceae_unclassified(100);
Otu0627	26	Bacteria(100);"Bacteroidetes"(100);"Bacteroidetes"_unclassified(100);"Bacteroidetes"_unclassified(100);"Bacteroidetes"_unclassified(100);"Bacteroidetes"_unclassified(100);
Otu0628	26	Bacteria(100);"Acidobacteria"(100);Acidobacteria_Gp6(100);Acidobacteria_Gp6_order_incertae_sedis(100);Acidobacteria_Gp6_family_incertae_sedis(100);Gp6(100);
Otu0629	26	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu0630	26	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(89);Bacilli_unclassified(89);Bacilli_unclassified(89);
Otu0631	26	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu0632	25	Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu0633	25	Bacteria(100);"Proteobacteria"(100);Deltaproteobacteria(100);Myxococcales(100);Polyangiaceae(100);Polyangiaceae_unclassified(100);
Otu0634	25	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(72);Bacilli_unclassified(72);Bacilli_unclassified(72);
Otu0635	25	Bacteria(100);OD1(100);OD1_class_incertae_sedis(100);OD1_order_incertae_sedis(100);OD1_family_incertae_sedis(100);OD1_genus_incertae_sedis(100);
Otu0636	25	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu0637	25	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);
Otu0638	25	Bacteria(100);"Chloroflexi"(100);Anaerolineae(100);Anaerolineales(100);Anaerolineaceae(100);Anaerolineaceae_unclassified(100);
Otu0639	25	Bacteria(100);"Proteobacteria"(100);"Proteobacteria"_unclassified(100);"Proteobacteria"_unclassified(100);"Proteobacteria"_unclassified(100);"Proteobacteria"_unclassified(100);
Otu0640	25	Bacteria(100);"Fibrobacteres"(100);"Fibrobacteria"(100);"Fibrobacterales"(100);"Fibrobacteraceae"(100);Fibrobacter(100);
Otu0641	25	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(52);Bacillales_unclassified(52);Bacillales_unclassified(52);
Otu0642	24	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu0643	24	Bacteria(100);"Proteobacteria"(100);Betaproteobacteria(100);Rhodocyclales(100);Rhodocyclaceae(100);Rhodocyclaceae_unclassified(100);
Otu0644	24	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(80);Bacilli_unclassified(80);Bacilli_unclassified(80);
Otu0645	24	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu0646	24	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(88);Bacillales_unclassified(88);Bacillales_unclassified(88);
Otu0647	24	Bacteria(100);"Bacteroidetes"(100);"Sphingobacteria"(100);"Sphingobacteriales"(100);Cytophagaceae(100);Cytophagaceae_unclassified(100);
Otu0648	24	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(100);Bacilli_unclassified(100);Bacilli_unclassified(100);
Otu0649	24	Bacteria(100);"Planctomycetes"(100);"Planctomycetacia"(100);Planctomycetales(100);Planctomycetaceae(100);Planctomycetaceae_unclassified(100);
Otu0650	24	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(84);Bacilli_unclassified(84);Bacilli_unclassified(84);
Otu0651	24	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVa(63);
Otu0652	24	Bacteria(100);"Planctomycetes"(100);"Planctomycetacia"(100);Planctomycetales(100);Planctomycetaceae(100);Planctomycetaceae_unclassified(100);
Otu0653	24	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(55);Bacilli_unclassified(55);Bacilli_unclassified(55);
Otu0654	24	Bacteria(100);"Proteobacteria"(100);Epsilonproteobacteria(100);Campylobacterales(100);Helicobacteraceae(100);Sulfuricurvum(100);
Otu0655	24	Bacteria(100);"Bacteroidetes"(100);"Bacteroidia"(100);"Bacteroidales"(100);"Bacteroidales"_unclassified(100);"Bacteroidales"_unclassified(100);
Otu0656	24	Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu0657	23	Bacteria(100);"Verrucomicrobia"(100);Opitutae(100);Opitutales(100);Opitutaceae(100);Opitutus(100);
Otu0658	23	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(79);Bacillales_unclassified(79);Bacillales_unclassified(79);
Otu0659	23	Bacteria(100);"Armatimonadetes"(100);Armatimonadia(100);Armatimonadales(100);Armatimonadaceae(100);Armatimonas_Armatimonadetes_gp1(100);
Otu0660	23	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(53);Bacillales_unclassified(53);Bacillales_unclassified(53);
Otu0661	23	Bacteria(100);"Bacteroidetes"(100);"Sphingobacteria"(100);"Sphingobacteriales"(100);Chitinophagaceae(100);Chitinophagaceae_unclassified(100);
Otu0662	23	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(53);Bacilli_unclassified(53);Bacilli_unclassified(53);
Otu0663	23	Bacteria(100);"Proteobacteria"(100);Gammaproteobacteria(100);"Enterobacteriales"(100);Enterobacteriaceae(100);Enterobacteriaceae_unclassified(100);
Otu0664	23	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(70);Bacilli_unclassified(70);Bacilli_unclassified(70);
Otu0665	23	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(87);Bacilli_unclassified(87);Bacilli_unclassified(87);
Otu0666	23	Bacteria(100);"Proteobacteria"(100);Gammaproteobacteria(100);Alteromonadales(100);Idiomarinaceae(100);Idiomarina(100);
Otu0667	22	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(69);Bacillales_unclassified(69);Bacillales_unclassified(69);
Otu0668	22	Bacteria(100);"Acidobacteria"(100);Acidobacteria_Gp3(100);Acidobacteria_Gp3_unclassified(100);Acidobacteria_Gp3_unclassified(100);Acidobacteria_Gp3_unclassified(100);
Otu0669	22	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(87);Bacillales_unclassified(87);Bacillales_unclassified(87);
Otu0670	22	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(78);Bacillales_unclassified(78);Bacillales_unclassified(78);
Otu0671	22	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu0672	22	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(78);Bacilli_unclassified(78);Bacilli_unclassified(78);
Otu0673	22	Bacteria(100);OD1(100);OD1_class_incertae_sedis(100);OD1_order_incertae_sedis(100);OD1_family_incertae_sedis(100);OD1_genus_incertae_sedis(100);
Otu0674	22	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu0675	22	Bacteria(100);"Actinobacteria"(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(100);Micrococcaceae_unclassified(100);
Otu0676	22	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(78);Bacilli_unclassified(78);Bacilli_unclassified(78);
Otu0677	22	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(100);Bacilli_unclassified(100);Bacilli_unclassified(100);
Otu0678	22	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(100);Bacilli_unclassified(100);Bacilli_unclassified(100);
Otu0679	22	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(91);Bacillales_unclassified(91);Bacillales_unclassified(91);
Otu0680	22	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVb(100);
Otu0681	21	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu0682	21	Bacteria(100);"Proteobacteria"(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Polaromonas(91);
Otu0683	21	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridium_sensu_stricto(100);
Otu0684	21	Bacteria(100);"Bacteroidetes"(100);"Bacteroidetes"_unclassified(100);"Bacteroidetes"_unclassified(100);"Bacteroidetes"_unclassified(100);"Bacteroidetes"_unclassified(100);
Otu0685	21	Bacteria(100);"Bacteroidetes"(100);"Bacteroidetes"_unclassified(100);"Bacteroidetes"_unclassified(100);"Bacteroidetes"_unclassified(100);"Bacteroidetes"_unclassified(100);
Otu0686	21	Bacteria(100);"Bacteroidetes"(100);"Bacteroidia"(100);"Bacteroidales"(100);"Prevotellaceae"(100);Prevotella(100);
Otu0687	21	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu0688	21	Bacteria(100);"Proteobacteria"(100);Gammaproteobacteria(100);"Enterobacteriales"(100);Enterobacteriaceae(100);Escherichia_Shigella(86);
Otu0689	21	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu0690	21	Bacteria(100);"Bacteroidetes"(100);"Sphingobacteria"(100);"Sphingobacteriales"(100);Sphingobacteriaceae(100);Sphingobacteriaceae_unclassified(100);
Otu0691	21	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(67);Bacillales_unclassified(67);Bacillales_unclassified(67);
Otu0692	20	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu0693	20	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(70);Lactobacillales_unclassified(70);
Otu0694	20	Bacteria(100);OP11(100);OP11_class_incertae_sedis(100);OP11_order_incertae_sedis(100);OP11_family_incertae_sedis(100);OP11_genus_incertae_sedis(100);
Otu0695	20	Bacteria(100);"Proteobacteria"(100);Gammaproteobacteria(100);Pseudomonadales(100);Pseudomonadaceae(100);Pseudomonadaceae_unclassified(100);
Otu0696	20	Bacteria(100);"Proteobacteria"(100);Gammaproteobacteria(100);Xanthomonadales(80);Sinobacteraceae(80);Steroidobacter(80);
Otu0697	20	Bacteria(100);"Proteobacteria"(100);Alphaproteobacteria(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);
Otu0698	20	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Planococcaceae(100);Planococcaceae_unclassified(100);
Otu0699	20	Bacteria(100);Bacteria_unclassified(61);Bacteria_unclassified(61);Bacteria_unclassified(61);Bacteria_unclassified(61);Bacteria_unclassified(61);
Otu0700	20	Bacteria(100);"Proteobacteria"(100);Gammaproteobacteria(100);"Enterobacteriales"(100);Enterobacteriaceae(100);Escherichia_Shigella(100);
Otu0701	20	Bacteria(100);"Proteobacteria"(100);Gammaproteobacteria(100);"Enterobacteriales"(100);Enterobacteriaceae(100);Enterobacteriaceae_unclassified(100);
Otu0702	20	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu0703	20	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu0704	19	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(100);Bacilli_unclassified(100);Bacilli_unclassified(100);
Otu0705	19	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(90);Bacilli_unclassified(90);Bacilli_unclassified(90);
Otu0706	19	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(64);Bacilli_unclassified(64);Bacilli_unclassified(64);
Otu0707	19	Bacteria(100);"Planctomycetes"(100);"Planctomycetacia"(100);Planctomycetales(100);Planctomycetaceae(100);Schlesneria(100);
Otu0708	19	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_III(100);Tepidanaerobacter(100);
Otu0709	19	Bacteria(100);"Bacteroidetes"(100);"Bacteroidetes"_unclassified(100);"Bacteroidetes"_unclassified(100);"Bacteroidetes"_unclassified(100);"Bacteroidetes"_unclassified(100);
Otu0710	19	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu0711	19	Bacteria(100);"Verrucomicrobia"(100);Subdivision3(100);Subdivision3_order_incertae_sedis(100);Subdivision3_family_incertae_sedis(100);3_genus_incertae_sedis(100);
Otu0712	19	Bacteria(100);"Proteobacteria"(100);Gammaproteobacteria(100);Xanthomonadales(100);Xanthomonadaceae(100);Xanthomonadaceae_unclassified(100);
Otu0713	19	Bacteria(100);"Proteobacteria"(100);Alphaproteobacteria(100);Rhodobacterales(100);Rhodobacteraceae(100);Rhodobacteraceae_unclassified(100);
Otu0714	19	Bacteria(100);"Proteobacteria"(100);Betaproteobacteria(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);
Otu0715	19	Bacteria(100);"Proteobacteria"(100);Gammaproteobacteria(100);Pseudomonadales(100);Pseudomonadaceae(100);Pseudomonas(100);
Otu0716	19	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(90);Bacilli_unclassified(90);Bacilli_unclassified(90);
Otu0717	19	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu0718	18	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Listeriaceae(73);Listeria(73);
Otu0719	18	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu0720	18	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(62);Bacilli_unclassified(62);Bacilli_unclassified(62);
Otu0721	18	Bacteria(100);"Actinobacteria"(100);Actinobacteria(100);Acidimicrobiales(100);Acidimicrobiales_unclassified(100);Acidimicrobiales_unclassified(100);
Otu0722	18	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Anaerostipes(100);
Otu0723	18	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(67);Bacilli_unclassified(67);Bacilli_unclassified(67);
Otu0724	18	Bacteria(100);"Bacteroidetes"(100);"Sphingobacteria"(100);"Sphingobacteriales"(100);Cytophagaceae(100);Cytophagaceae_unclassified(100);
Otu0725	18	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(73);Bacilli_unclassified(73);Bacilli_unclassified(73);
Otu0726	18	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu0727	18	Bacteria(100);"Actinobacteria"(100);Actinobacteria(100);Actinomycetales(100);Nocardioidaceae(100);Nocardioides(100);
Otu0728	18	Bacteria(100);"Actinobacteria"(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(100);
Otu0729	18	Bacteria(100);"Proteobacteria"(100);Gammaproteobacteria(100);Pseudomonadales(100);Pseudomonadaceae(100);Pseudomonadaceae_unclassified(100);
Otu0730	18	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(56);Bacilli_unclassified(56);Bacilli_unclassified(56);
Otu0731	18	Bacteria(100);"Planctomycetes"(100);"Planctomycetacia"(100);Planctomycetales(100);Planctomycetaceae(100);Planctomyces(100);
Otu0732	17	Bacteria(100);"Bacteroidetes"(100);"Bacteroidetes"_unclassified(95);"Bacteroidetes"_unclassified(95);"Bacteroidetes"_unclassified(95);"Bacteroidetes"_unclassified(95);
Otu0733	17	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(83);Bacilli_unclassified(83);Bacilli_unclassified(83);
Otu0734	17	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(83);Bacillales_unclassified(83);Bacillales_unclassified(83);
Otu0735	17	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100);
Otu0736	17	Bacteria(100);OP11(100);OP11_class_incertae_sedis(100);OP11_order_incertae_sedis(100);OP11_family_incertae_sedis(100);OP11_genus_incertae_sedis(100);
Otu0737	17	Bacteria(100);"Bacteroidetes"(100);Flavobacteria(100);"Flavobacteriales"(100);Flavobacteriaceae(100);Flavobacterium(100);
Otu0738	17	Bacteria(100);"Bacteroidetes"(100);"Sphingobacteria"(100);"Sphingobacteriales"(100);"Sphingobacteriales"_unclassified(89);"Sphingobacteriales"_unclassified(89);
Otu0739	17	Bacteria(100);"Proteobacteria"(100);Alphaproteobacteria(100);Rhodobacterales(100);Rhodobacteraceae(100);Rhodobacteraceae_unclassified(100);
Otu0740	17	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(83);Bacilli_unclassified(83);Bacilli_unclassified(83);
